,num_buildings,num_destinations,trace_strength,agents_vision_angle,agent_vision_samples,Run,Avg_raster_value
3124,54,6,52,46.171875,6,4.0,142.7699779106029
3125,54,6,52,61.640625,4,5.0,127.08433879225173
3126,54,6,85,46.171875,4,6.0,232.88306893127245
3127,98,6,85,46.171875,4,7.0,158.5704154567791
3128,98,6,52,46.171875,4,8.0,283.935358295344
3129,98,6,85,61.640625,4,9.0,276.92915931073924
3130,98,6,85,46.171875,6,10.0,261.5610618611636
3131,98,6,85,46.171875,4,11.0,176.29243027888447
3132,79,9,97,20.390625,12,12.0,139.10193589154412
3133,73,9,97,20.390625,12,13.0,128.17408484715438
3134,79,3,97,20.390625,12,14.0,162.78534636156465
3135,79,9,40,20.390625,12,15.0,155.95829406936804
3136,79,9,97,87.421875,12,16.0,44.472149300749365
3137,79,9,97,20.390625,10,17.0,15.603338987590394
3138,79,3,40,87.421875,10,18.0,186.97579324320574
3139,73,9,40,87.421875,10,19.0,14.859190709490111
3140,73,3,97,87.421875,10,20.0,183.0971696560803
3141,73,3,40,20.390625,10,21.0,52.72309450462089
3142,73,3,40,87.421875,12,22.0,193.6293930611441
3143,73,3,40,87.421875,10,23.0,175.7487460100319
3144,92,4,29,82.265625,9,24.0,59.87215792497743
3145,60,4,29,82.265625,9,25.0,62.12239481355785
3146,92,8,29,82.265625,9,26.0,132.30297664478707
3147,92,4,18,82.265625,9,27.0,30.80082056542086
3148,92,4,29,66.796875,9,28.0,26.723046429214968
3149,92,4,29,82.265625,13,29.0,141.22109090909092
3150,92,8,18,66.796875,13,30.0,28.96741870431056
3151,60,4,18,66.796875,13,31.0,30.609191718479586
3152,60,8,29,66.796875,13,32.0,29.970557693482377
3153,60,8,18,82.265625,13,33.0,31.675957313245448
3154,60,8,18,66.796875,9,34.0,30.503604531410918
3155,60,8,18,66.796875,13,35.0,29.12663557455629
3156,67,8,74,41.015625,3,36.0,204.01262045554097
3157,85,8,74,41.015625,3,37.0,105.54342951663297
3158,67,4,74,41.015625,3,38.0,209.2221023811499
3159,67,8,63,41.015625,3,39.0,216.25026722925458
3160,67,8,74,25.546875,3,40.0,227.43579063874407
3161,67,8,74,41.015625,7,41.0,165.57477955654483
3162,67,4,63,25.546875,7,42.0,205.71031336555694
3163,85,8,63,25.546875,7,43.0,209.67081274025261
3164,85,4,74,25.546875,7,44.0,172.6892732957368
3165,85,4,63,41.015625,7,45.0,99.73465841207776
3166,85,4,63,25.546875,3,46.0,192.13493646959992
3167,85,4,63,25.546875,7,47.0,216.38996877549297
3168,73,3,85,30.703125,4,48.0,88.30895097875188
3169,92,3,85,30.703125,4,49.0,265.5562480064774
3170,73,9,85,30.703125,4,50.0,85.4284333011036
3171,73,3,29,30.703125,4,51.0,96.9954613680223
3172,73,3,85,56.484375,4,52.0,262.8440568381945
3173,73,3,85,30.703125,9,53.0,66.68027602070156
3174,73,9,29,56.484375,9,54.0,111.22285627330137
3175,92,3,29,56.484375,9,55.0,209.80876114209448
3176,92,9,85,56.484375,9,56.0,201.6198730525101
3177,92,9,29,30.703125,9,57.0,229.85695458231956
3178,92,9,29,56.484375,4,58.0,64.42864547339323
3179,92,9,29,56.484375,9,59.0,250.45506141916917
3180,98,7,40,71.953125,10,60.0,124.07849127548323
3181,67,7,40,71.953125,10,61.0,271.223698086677
3182,98,5,40,71.953125,10,62.0,266.6016523688828
3183,98,7,74,71.953125,10,63.0,29.454468650051293
3184,98,7,40,15.234375,10,64.0,95.0645060766594
3185,98,7,40,71.953125,3,65.0,95.96500763792675
3186,98,5,74,15.234375,3,66.0,274.5609926077109
3187,67,7,74,15.234375,3,67.0,129.6228583754468
3188,67,5,40,15.234375,3,68.0,122.75034322210948
3189,67,5,74,71.953125,3,69.0,26.485235235235237
3190,67,5,74,15.234375,10,70.0,137.3135324804372
3191,67,5,74,15.234375,3,71.0,266.5845523267229
3192,85,5,63,10.078125,13,72.0,176.52708887706225
3193,54,5,63,10.078125,13,73.0,13.876248454294682
3194,85,7,63,10.078125,13,74.0,172.77886047179916
3195,85,5,97,10.078125,13,75.0,14.798187150093309
3196,85,5,63,35.859375,13,76.0,15.517295743299638
3197,85,5,63,10.078125,6,77.0,52.86618618013205
3198,85,7,97,35.859375,6,78.0,44.29414535349253
3199,54,5,97,35.859375,6,79.0,46.5683025177026
3200,54,7,63,35.859375,6,80.0,145.8913692676148
3201,54,7,97,10.078125,6,81.0,46.27758437288463
3202,54,7,97,35.859375,13,82.0,149.59917840375587
3203,54,7,97,35.859375,6,83.0,15.318953256850289
3204,60,8,18,51.328125,7,84.0,256.9081683343978
3205,79,8,18,51.328125,7,85.0,172.86897507725186
3206,60,4,18,51.328125,7,86.0,156.62187040785204
3207,60,8,52,51.328125,7,87.0,164.93248061576773
3208,60,8,18,77.109375,7,88.0,176.4751783590963
3209,60,8,18,51.328125,12,89.0,148.53165941777624
3210,60,4,52,77.109375,12,90.0,167.41352934485897
3211,79,8,52,77.109375,12,91.0,156.01923923813717
3212,79,4,18,77.109375,12,92.0,162.44976423648893
3213,79,4,52,51.328125,12,93.0,205.7580365736285
3214,79,4,52,77.109375,7,94.0,164.50496921094086
3215,79,4,52,77.109375,12,95.0,280.3290661877886
3216,57,4,57,77.109375,13,96.0,59.10750938673342
3217,82,4,57,77.109375,13,97.0,238.3269085313372
3218,57,9,57,77.109375,13,98.0,59.97398099260823
3219,57,4,24,77.109375,13,99.0,29.124021055334445
3220,57,4,57,51.328125,13,100.0,59.21591441844606
3221,57,4,57,77.109375,8,101.0,54.9877131703308
3222,57,9,24,51.328125,8,102.0,26.066257233967168
3223,82,4,24,51.328125,8,103.0,57.85483184333759
3224,82,9,57,51.328125,8,104.0,220.60226771807808
3225,82,9,24,77.109375,8,105.0,58.726497901030406
3226,82,9,24,51.328125,13,106.0,59.86049516505502
3227,82,9,24,51.328125,8,107.0,55.33953258722844
3228,82,7,12,35.859375,7,108.0,86.11203806077663
3229,57,7,12,35.859375,7,109.0,204.4387095005756
3230,82,6,12,35.859375,7,110.0,225.51262034219585
3231,82,7,69,35.859375,7,111.0,213.726649794671
3232,82,7,12,10.078125,7,112.0,222.60259152407482
3233,82,7,12,35.859375,14,113.0,81.61264059639026
3234,82,6,69,10.078125,14,114.0,187.867817566181
3235,57,7,69,10.078125,14,115.0,96.00751718213058
3236,57,6,12,10.078125,14,116.0,118.29825727580128
3237,57,6,69,35.859375,14,117.0,239.9601281316735
3238,57,6,69,10.078125,7,118.0,122.66235068573957
3239,57,6,69,10.078125,14,119.0,86.3485576104356
3240,54,6,52,61.640625,6,0.0,127.36569719026618
3241,98,6,52,61.640625,6,1.0,275.34750629722924
3242,54,6,52,61.640625,6,2.0,135.6099127182045
3243,54,6,85,61.640625,6,3.0,238.6874482615894
3244,54,6,52,46.171875,6,4.0,139.17616908181992
3245,54,6,52,61.640625,4,5.0,132.68999193898432
3246,54,6,85,46.171875,4,6.0,224.90778548895898
3247,98,6,85,46.171875,4,7.0,174.8985176409397
3248,98,6,52,46.171875,4,8.0,267.22644260472015
3249,98,6,85,61.640625,4,9.0,305.31673344268467
3250,98,6,85,46.171875,6,10.0,281.24963708137017
3251,98,6,85,46.171875,4,11.0,152.85021883611606
3252,79,9,97,20.390625,12,12.0,151.80734814814815
3253,73,9,97,20.390625,12,13.0,143.4340234766708
3254,79,3,97,20.390625,12,14.0,146.70235896824923
3255,79,9,40,20.390625,12,15.0,139.74161208778582
3256,79,9,97,87.421875,12,16.0,54.2115423797881
3257,79,9,97,20.390625,10,17.0,16.79930795847751
3258,79,3,40,87.421875,10,18.0,185.97923452768728
3259,73,9,40,87.421875,10,19.0,14.355899059502747
3260,73,3,97,87.421875,10,20.0,184.26400481650748
3261,73,3,40,20.390625,10,21.0,52.23620627479264
3262,73,3,40,87.421875,12,22.0,191.19168440471122
3263,73,3,40,87.421875,10,23.0,177.8376936685788
3264,92,4,29,82.265625,9,24.0,61.874026529738984
3265,60,4,29,82.265625,9,25.0,64.59592030770561
3266,92,8,29,82.265625,9,26.0,142.98265143377927
3267,92,4,18,82.265625,9,27.0,29.74676294820717
3268,92,4,29,66.796875,9,28.0,28.99349643852586
3269,92,4,29,82.265625,13,29.0,151.07519587558932
3270,92,8,18,66.796875,13,30.0,31.176379704591806
3271,60,4,18,66.796875,13,31.0,36.209412695273876
3272,60,8,29,66.796875,13,32.0,34.2047497211835
3273,60,8,18,82.265625,13,33.0,29.219597711754936
3274,60,8,18,66.796875,9,34.0,28.478547233722242
3275,60,8,18,66.796875,13,35.0,32.83471775904929
3276,67,8,74,41.015625,3,36.0,191.92229809277137
3277,85,8,74,41.015625,3,37.0,91.818402188593
3278,67,4,74,41.015625,3,38.0,190.2167971788622
3279,67,8,63,41.015625,3,39.0,205.13488107493092
3280,67,8,74,25.546875,3,40.0,201.2340165271284
3281,67,8,74,41.015625,7,41.0,187.77180391679843
3282,67,4,63,25.546875,7,42.0,173.2936330703191
3283,85,8,63,25.546875,7,43.0,195.8732113410288
3284,85,4,74,25.546875,7,44.0,170.23930841014484
3285,85,4,63,41.015625,7,45.0,99.8818491907976
3286,85,4,63,25.546875,3,46.0,209.1560621933065
3287,85,4,63,25.546875,7,47.0,192.80857861108203
3288,73,3,85,30.703125,4,48.0,82.4177210997019
3289,92,3,85,30.703125,4,49.0,295.93407581810004
3290,73,9,85,30.703125,4,50.0,103.45354786090309
3291,73,3,29,30.703125,4,51.0,100.40700750027175
3292,73,3,85,56.484375,4,52.0,267.9332443917383
3293,73,3,85,30.703125,9,53.0,59.39499419857451
3294,73,9,29,56.484375,9,54.0,94.4478947368421
3295,92,3,29,56.484375,9,55.0,263.23569691718603
3296,92,9,85,56.484375,9,56.0,224.41494486937518
3297,92,9,29,30.703125,9,57.0,239.91368073913156
3298,92,9,29,56.484375,4,58.0,58.86486021505377
3299,92,9,29,56.484375,9,59.0,227.352215197844
3300,98,7,40,71.953125,10,60.0,126.99539308364245
3301,67,7,40,71.953125,10,61.0,259.64602026049204
3302,98,5,40,71.953125,10,62.0,274.71850625736715
3303,98,7,74,71.953125,10,63.0,25.024407839365157
3304,98,7,40,15.234375,10,64.0,98.22088150289018
3305,98,7,40,71.953125,3,65.0,102.70586321573164
3306,98,5,74,15.234375,3,66.0,267.98821222889353
3307,67,7,74,15.234375,3,67.0,132.87100135788043
3308,67,5,40,15.234375,3,68.0,125.8895392859223
3309,67,5,74,71.953125,3,69.0,26.95795795795796
3310,67,5,74,15.234375,10,70.0,135.4516036289292
3311,67,5,74,15.234375,3,71.0,282.0074854873205
3312,85,5,63,10.078125,13,72.0,168.0495097787588
3313,54,5,63,10.078125,13,73.0,14.109058134294727
3314,85,7,63,10.078125,13,74.0,191.4086772014071
3315,85,5,97,10.078125,13,75.0,15.408815015407601
3316,85,5,63,35.859375,13,76.0,15.803024574669188
3317,85,5,63,10.078125,6,77.0,47.40381409942151
3318,85,7,97,35.859375,6,78.0,48.16477383982769
3319,54,5,97,35.859375,6,79.0,41.697957791100066
3320,54,7,63,35.859375,6,80.0,137.14361464612637
3321,54,7,97,10.078125,6,81.0,42.595130834850956
3322,54,7,97,35.859375,13,82.0,137.27854922870748
3323,54,7,97,35.859375,6,83.0,14.927708638360176
3324,60,8,18,51.328125,7,84.0,278.0236204542006
3325,79,8,18,51.328125,7,85.0,159.43833468656382
3326,60,4,18,51.328125,7,86.0,158.07111688024747
3327,60,8,52,51.328125,7,87.0,162.1691804927099
3328,60,8,18,77.109375,7,88.0,187.927752941781
3329,60,8,18,51.328125,12,89.0,158.2800566556503
3330,60,4,52,77.109375,12,90.0,164.36476263880562
3331,79,8,52,77.109375,12,91.0,168.82135464581415
3332,79,4,18,77.109375,12,92.0,155.21822418511394
3333,79,4,52,51.328125,12,93.0,192.01613749672003
3334,79,4,52,77.109375,7,94.0,156.31246622716958
3335,79,4,52,77.109375,12,95.0,266.5463264215996
3336,57,4,57,77.109375,13,96.0,59.58600729835158
3337,82,4,57,77.109375,13,97.0,233.9268393142151
3338,57,9,57,77.109375,13,98.0,59.27916986278019
3339,57,4,24,77.109375,13,99.0,33.079890525218296
3340,57,4,57,51.328125,13,100.0,58.99630447710475
3341,57,4,57,77.109375,8,101.0,58.78296283726455
3342,57,9,24,51.328125,8,102.0,25.245151091384447
3343,82,4,24,51.328125,8,103.0,55.74187763273137
3344,82,9,57,51.328125,8,104.0,218.80427175973173
3345,82,9,24,77.109375,8,105.0,57.882135219608486
3346,82,9,24,51.328125,13,106.0,62.45725343538007
3347,82,9,24,51.328125,8,107.0,66.73598987430168
3348,82,7,12,35.859375,7,108.0,79.49025748086291
3349,57,7,12,35.859375,7,109.0,194.0353134265142
3350,82,6,12,35.859375,7,110.0,235.28916003082455
3351,82,7,69,35.859375,7,111.0,217.91323855738983
3352,82,7,12,10.078125,7,112.0,237.8190643395642
3353,82,7,12,35.859375,14,113.0,100.95512174038323
3354,82,6,69,10.078125,14,114.0,202.09464805758557
3355,57,7,69,10.078125,14,115.0,98.12461688241446
3356,57,6,12,10.078125,14,116.0,116.326482508839
3357,57,6,69,35.859375,14,117.0,221.4357344459443
3358,57,6,69,10.078125,7,118.0,123.17372159924852
3359,57,6,69,10.078125,14,119.0,87.92064852265716
3360,54,6,52,61.640625,6,0.0,133.58024767610635
3361,98,6,52,61.640625,6,1.0,276.35081479239193
3362,54,6,52,61.640625,6,2.0,131.48543007963872
3363,54,6,85,61.640625,6,3.0,223.98332103321033
3364,54,6,52,46.171875,6,4.0,143.3763364449756
3365,54,6,52,61.640625,4,5.0,137.95286664554956
3366,54,6,85,46.171875,4,6.0,256.28381234730574
3367,98,6,85,46.171875,4,7.0,184.78010647411577
3368,98,6,52,46.171875,4,8.0,253.0725203404976
3369,98,6,85,61.640625,4,9.0,298.2880540267475
3370,98,6,85,46.171875,6,10.0,296.62595959860613
3371,98,6,85,46.171875,4,11.0,182.55012246848676
3372,79,9,97,20.390625,12,12.0,141.60654374444414
3373,73,9,97,20.390625,12,13.0,153.8064933464761
3374,79,3,97,20.390625,12,14.0,138.05303287021349
3375,79,9,40,20.390625,12,15.0,138.51737132090554
3376,79,9,97,87.421875,12,16.0,47.25359413202934
3377,79,9,97,20.390625,10,17.0,14.500973574408901
3378,79,3,40,87.421875,10,18.0,170.78719953201445
3379,73,9,40,87.421875,10,19.0,14.523731138545953
3380,73,3,97,87.421875,10,20.0,176.0690705257768
3381,73,3,40,20.390625,10,21.0,47.47620722576755
3382,73,3,40,87.421875,12,22.0,191.48161993769472
3383,73,3,40,87.421875,10,23.0,202.6474373707194
3384,92,4,29,82.265625,9,24.0,65.57360857954305
3385,60,4,29,82.265625,9,25.0,67.23828851682732
3386,92,8,29,82.265625,9,26.0,136.1456228956229
3387,92,4,18,82.265625,9,27.0,30.842485176591904
3388,92,4,29,66.796875,9,28.0,30.41481248030255
3389,92,4,29,82.265625,13,29.0,150.1846031693519
3390,92,8,18,66.796875,13,30.0,30.6691117051035
3391,60,4,18,66.796875,13,31.0,29.52014241445243
3392,60,8,29,66.796875,13,32.0,30.39548919949174
3393,60,8,18,82.265625,13,33.0,27.77143207304369
3394,60,8,18,66.796875,9,34.0,36.023093072078375
3395,60,8,18,66.796875,13,35.0,28.436364767355062
3396,67,8,74,41.015625,3,36.0,197.63992382178589
3397,85,8,74,41.015625,3,37.0,96.5728730822873
3398,67,4,74,41.015625,3,38.0,201.23472961052153
3399,67,8,63,41.015625,3,39.0,189.94795944892124
3400,67,8,74,25.546875,3,40.0,216.36037644924454
3401,67,8,74,41.015625,7,41.0,189.10998646320454
3402,67,4,63,25.546875,7,42.0,206.92740008240625
3403,85,8,63,25.546875,7,43.0,205.26987218168853
3404,85,4,74,25.546875,7,44.0,167.07048783956762
3405,85,4,63,41.015625,7,45.0,96.13696965364406
3406,85,4,63,25.546875,3,46.0,186.9852230602071
3407,85,4,63,25.546875,7,47.0,186.7557310434716
3408,73,3,85,30.703125,4,48.0,96.33091395955182
3409,92,3,85,30.703125,4,49.0,251.33378733796732
3410,73,9,85,30.703125,4,50.0,94.25484404121391
3411,73,3,29,30.703125,4,51.0,107.4009910211989
3412,73,3,85,56.484375,4,52.0,250.93549064439364
3413,73,3,85,30.703125,9,53.0,61.92738064065637
3414,73,9,29,56.484375,9,54.0,95.22079375970532
3415,92,3,29,56.484375,9,55.0,247.99986584024256
3416,92,9,85,56.484375,9,56.0,237.11583619332697
3417,92,9,29,30.703125,9,57.0,241.8830223150202
3418,92,9,29,56.484375,4,58.0,59.98809623256202
3419,92,9,29,56.484375,9,59.0,246.06351258641618
3420,98,7,40,71.953125,10,60.0,120.04783517467901
3421,67,7,40,71.953125,10,61.0,274.02089254549986
3422,98,5,40,71.953125,10,62.0,276.570089486577
3423,98,7,74,71.953125,10,63.0,30.10573904307422
3424,98,7,40,15.234375,10,64.0,97.66632835194065
3425,98,7,40,71.953125,3,65.0,82.74371142231367
3426,98,5,74,15.234375,3,66.0,250.8886909644908
3427,67,7,74,15.234375,3,67.0,120.70003555134207
3428,67,5,40,15.234375,3,68.0,129.72845646080117
3429,67,5,74,71.953125,3,69.0,28.479531086969864
3430,67,5,74,15.234375,10,70.0,137.33713344930416
3431,67,5,74,15.234375,3,71.0,283.6366038897727
3432,85,5,63,10.078125,13,72.0,174.06369393000026
3433,54,5,63,10.078125,13,73.0,15.775235654800037
3434,85,7,63,10.078125,13,74.0,191.90989602309352
3435,85,5,97,10.078125,13,75.0,14.805709375596715
3436,85,5,63,35.859375,13,76.0,13.981051289058941
3437,85,5,63,10.078125,6,77.0,46.12661587613664
3438,85,7,97,35.859375,6,78.0,49.17880262959803
3439,54,5,97,35.859375,6,79.0,47.26151379712398
3440,54,7,63,35.859375,6,80.0,137.10377091813658
3441,54,7,97,10.078125,6,81.0,45.58657331545757
3442,54,7,97,35.859375,13,82.0,143.41097184065933
3443,54,7,97,35.859375,6,83.0,16.444150943396227
3444,60,8,18,51.328125,7,84.0,261.65972222222223
3445,79,8,18,51.328125,7,85.0,152.58732520083308
3446,60,4,18,51.328125,7,86.0,154.7726107353262
3447,60,8,52,51.328125,7,87.0,160.36512722251965
3448,60,8,18,77.109375,7,88.0,182.48435852372583
3449,60,8,18,51.328125,12,89.0,174.8540148148148
3450,60,4,52,77.109375,12,90.0,167.93224393336791
3451,79,8,52,77.109375,12,91.0,160.1775289098462
3452,79,4,18,77.109375,12,92.0,172.46821044078814
3453,79,4,52,51.328125,12,93.0,204.26723806384265
3454,79,4,52,77.109375,7,94.0,159.51721187025535
3455,79,4,52,77.109375,12,95.0,259.22070124879923
3456,57,4,57,77.109375,13,96.0,64.32350934061247
3457,82,4,57,77.109375,13,97.0,228.2893140812546
3458,57,9,57,77.109375,13,98.0,59.735554510072284
3459,57,4,24,77.109375,13,99.0,26.222070166708136
3460,57,4,57,51.328125,13,100.0,61.71911230316664
3461,57,4,57,77.109375,8,101.0,55.554984709480124
3462,57,9,24,51.328125,8,102.0,35.471454763861665
3463,82,4,24,51.328125,8,103.0,64.0044458275908
3464,82,9,57,51.328125,8,104.0,246.3058103164926
3465,82,9,24,77.109375,8,105.0,59.7407663996536
3466,82,9,24,51.328125,13,106.0,61.95490436177849
3467,82,9,24,51.328125,8,107.0,56.94966130397968
3468,82,7,12,35.859375,7,108.0,90.51048974865472
3469,57,7,12,35.859375,7,109.0,200.57231671869954
3470,82,6,12,35.859375,7,110.0,224.57989754811757
3471,82,7,69,35.859375,7,111.0,240.78374077069583
3472,82,7,12,10.078125,7,112.0,207.57420444945086
3473,82,7,12,35.859375,14,113.0,87.96632904462086
3474,82,6,69,10.078125,14,114.0,200.1686550534011
3475,57,7,69,10.078125,14,115.0,94.95712501734425
3476,57,6,12,10.078125,14,116.0,133.67688679245282
3477,57,6,69,35.859375,14,117.0,222.52113129113673
3478,57,6,69,10.078125,7,118.0,146.44875319382905
3479,57,6,69,10.078125,14,119.0,92.70549265659504
3480,54,6,52,61.640625,6,0.0,135.94588065507938
3481,98,6,52,61.640625,6,1.0,286.0940356431599
3482,54,6,52,61.640625,6,2.0,140.27359550561798
3483,54,6,85,61.640625,6,3.0,230.48084674863733
3484,54,6,52,46.171875,6,4.0,134.9663388804841
3485,54,6,52,61.640625,4,5.0,147.10105087572978
3486,54,6,85,46.171875,4,6.0,232.99276285612353
3487,98,6,85,46.171875,4,7.0,183.90144715149296
3488,98,6,52,46.171875,4,8.0,286.27494730348053
3489,98,6,85,61.640625,4,9.0,302.940156464231
3490,98,6,85,46.171875,6,10.0,273.9116911691169
3491,98,6,85,46.171875,4,11.0,156.7665517716807
3492,79,9,97,20.390625,12,12.0,142.6550352452543
3493,73,9,97,20.390625,12,13.0,145.24615295110104
3494,79,3,97,20.390625,12,14.0,147.90577020164523
3495,79,9,40,20.390625,12,15.0,159.02897340754484
3496,79,9,97,87.421875,12,16.0,45.31006436804551
3497,79,9,97,20.390625,10,17.0,15.44324992864618
3498,79,3,40,87.421875,10,18.0,186.2611097232631
3499,73,9,40,87.421875,10,19.0,15.017278813099331
3500,73,3,97,87.421875,10,20.0,187.37382653776098
3501,73,3,40,20.390625,10,21.0,47.373760960731985
3502,73,3,40,87.421875,12,22.0,187.867332224071
3503,73,3,40,87.421875,10,23.0,179.34548014186316
3504,92,4,29,82.265625,9,24.0,61.996742533209236
3505,60,4,29,82.265625,9,25.0,56.77376256521186
3506,92,8,29,82.265625,9,26.0,129.21370831412324
3507,92,4,18,82.265625,9,27.0,30.118915470494418
3508,92,4,29,66.796875,9,28.0,27.63034617022571
3509,92,4,29,82.265625,13,29.0,145.89853843142373
3510,92,8,18,66.796875,13,30.0,27.728711656441718
3511,60,4,18,66.796875,13,31.0,34.59692106125123
3512,60,8,29,66.796875,13,32.0,32.761264080100126
3513,60,8,18,82.265625,13,33.0,27.88607962801511
3514,60,8,18,66.796875,9,34.0,29.51798867717782
3515,60,8,18,66.796875,13,35.0,31.83724770642202
3516,67,8,74,41.015625,3,36.0,207.75884191023974
3517,85,8,74,41.015625,3,37.0,93.32783240107008
3518,67,4,74,41.015625,3,38.0,204.02097660710018
3519,67,8,63,41.015625,3,39.0,195.8986511310555
3520,67,8,74,25.546875,3,40.0,196.86197776098456
3521,67,8,74,41.015625,7,41.0,165.08017285494967
3522,67,4,63,25.546875,7,42.0,190.40440659426517
3523,85,8,63,25.546875,7,43.0,202.5267449709734
3524,85,4,74,25.546875,7,44.0,162.93196477648775
3525,85,4,63,41.015625,7,45.0,91.66364759160149
3526,85,4,63,25.546875,3,46.0,193.92907303370785
3527,85,4,63,25.546875,7,47.0,206.15157929460923
3528,73,3,85,30.703125,4,48.0,81.37410142786804
3529,92,3,85,30.703125,4,49.0,299.644367968233
3530,73,9,85,30.703125,4,50.0,95.21927077709391
3531,73,3,29,30.703125,4,51.0,90.409887359199
3532,73,3,85,56.484375,4,52.0,265.0239970824216
3533,73,3,85,30.703125,9,53.0,63.874945817078455
3534,73,9,29,56.484375,9,54.0,103.79617390027173
3535,92,3,29,56.484375,9,55.0,227.80937100453758
3536,92,9,85,56.484375,9,56.0,212.4160034622875
3537,92,9,29,30.703125,9,57.0,223.22957677165354
3538,92,9,29,56.484375,4,58.0,63.02111357798964
3539,92,9,29,56.484375,9,59.0,220.43583547050702
3540,98,7,40,71.953125,10,60.0,139.72602219903234
3541,67,7,40,71.953125,10,61.0,242.96758772130474
3542,98,5,40,71.953125,10,62.0,273.145092283966
3543,98,7,74,71.953125,10,63.0,29.337017253023884
3544,98,7,40,15.234375,10,64.0,91.39456359440749
3545,98,7,40,71.953125,3,65.0,99.74669955026839
3546,98,5,74,15.234375,3,66.0,272.2872760702661
3547,67,7,74,15.234375,3,67.0,126.88885254675746
3548,67,5,40,15.234375,3,68.0,130.37128773498256
3549,67,5,74,71.953125,3,69.0,34.02179242713157
3550,67,5,74,15.234375,10,70.0,125.8328500664492
3551,67,5,74,15.234375,3,71.0,286.93273032691565
3552,85,5,63,10.078125,13,72.0,179.70453382182592
3553,54,5,63,10.078125,13,73.0,13.400649409218003
3554,85,7,63,10.078125,13,74.0,202.06258828956092
3555,85,5,97,10.078125,13,75.0,15.414353163361662
3556,85,5,63,35.859375,13,76.0,16.189570381367727
3557,85,5,63,10.078125,6,77.0,41.74839380196523
3558,85,7,97,35.859375,6,78.0,42.847804878048784
3559,54,5,97,35.859375,6,79.0,40.349785308647675
3560,54,7,63,35.859375,6,80.0,151.8284263345626
3561,54,7,97,10.078125,6,81.0,38.39176977617128
3562,54,7,97,35.859375,13,82.0,138.48382139503116
3563,54,7,97,35.859375,6,83.0,16.039340442691998
3564,60,8,18,51.328125,7,84.0,282.54385875777973
3565,79,8,18,51.328125,7,85.0,162.4188360555215
3566,60,4,18,51.328125,7,86.0,160.41019511923955
3567,60,8,52,51.328125,7,87.0,140.53721415865323
3568,60,8,18,77.109375,7,88.0,194.57388706778048
3569,60,8,18,51.328125,12,89.0,182.68481097153955
3570,60,4,52,77.109375,12,90.0,157.8116589455107
3571,79,8,52,77.109375,12,91.0,156.51069452473368
3572,79,4,18,77.109375,12,92.0,153.13625052943667
3573,79,4,52,51.328125,12,93.0,175.515050665607
3574,79,4,52,77.109375,7,94.0,170.310445155659
3575,79,4,52,77.109375,12,95.0,260.30624940185663
3576,57,4,57,77.109375,13,96.0,51.94307754770605
3577,82,4,57,77.109375,13,97.0,236.4412569010887
3578,57,9,57,77.109375,13,98.0,61.11385119522749
3579,57,4,24,77.109375,13,99.0,30.598463199339555
3580,57,4,57,51.328125,13,100.0,55.636735537190084
3581,57,4,57,77.109375,8,101.0,53.60196860001627
3582,57,9,24,51.328125,8,102.0,28.3025154747794
3583,82,4,24,51.328125,8,103.0,65.08221179387286
3584,82,9,57,51.328125,8,104.0,216.02513747054203
3585,82,9,24,77.109375,8,105.0,53.317260857107776
3586,82,9,24,51.328125,13,106.0,61.13053040103493
3587,82,9,24,51.328125,8,107.0,57.76287204926445
3588,82,7,12,35.859375,7,108.0,84.66443868050013
3589,57,7,12,35.859375,7,109.0,203.09606311805314
3590,82,6,12,35.859375,7,110.0,213.49338500921075
3591,82,7,69,35.859375,7,111.0,210.036817584518
3592,82,7,12,10.078125,7,112.0,229.5106286974832
3593,82,7,12,35.859375,14,113.0,84.94144688275955
3594,82,6,69,10.078125,14,114.0,198.60923628195528
3595,57,7,69,10.078125,14,115.0,94.23712888578414
3596,57,6,12,10.078125,14,116.0,122.12858324960104
3597,57,6,69,35.859375,14,117.0,230.028872721742
3598,57,6,69,10.078125,7,118.0,122.92459257084128
3599,57,6,69,10.078125,14,119.0,90.27819394561314
